emotion,actor,aud_pitch,aud_energy,aud_speech_rate,aud_silence_ratio,aud_voice_stability,aud_spectral_centroid,aud_zcr,aud_energy_variance,aud_mfcc_1,aud_mfcc_2,aud_mfcc_3,aud_mfcc_4,aud_mfcc_5,aud_mfcc_6,aud_mfcc_7,aud_mfcc_8,aud_mfcc_9,aud_mfcc_10,aud_mfcc_11,aud_mfcc_12,aud_mfcc_13,aud_delta_mfcc_1,aud_delta_mfcc_2,aud_delta_mfcc_3,aud_delta_mfcc_4,aud_delta_mfcc_5,aud_delta_mfcc_6,aud_delta_mfcc_7,aud_delta_mfcc_8,aud_delta_mfcc_9,aud_delta_mfcc_10,aud_delta_mfcc_11,aud_delta_mfcc_12,aud_delta_mfcc_13,aud_delta2_mfcc_1,aud_delta2_mfcc_2,aud_delta2_mfcc_3,aud_delta2_mfcc_4,aud_delta2_mfcc_5,aud_delta2_mfcc_6,aud_delta2_mfcc_7,aud_delta2_mfcc_8,aud_delta2_mfcc_9,aud_delta2_mfcc_10,aud_delta2_mfcc_11,aud_delta2_mfcc_12,aud_delta2_mfcc_13,aud_chroma_1,aud_chroma_2,aud_chroma_3,aud_chroma_4,aud_chroma_5,aud_chroma_6,aud_chroma_7,aud_chroma_8,aud_chroma_9,aud_chroma_10,aud_chroma_11,aud_chroma_12,aud_contrast_1,aud_contrast_2,aud_contrast_3,aud_contrast_4,aud_contrast_5,aud_contrast_6,aud_contrast_7,aud_tonnetz_1,aud_tonnetz_2,aud_tonnetz_3,aud_tonnetz_4,aud_tonnetz_5,aud_tonnetz_6,vis_avg_ear,vis_avg_yaw,vis_avg_pitch,vis_avg_roll,vis_left_gaze_ratio,vis_right_gaze_ratio,vis_center_gaze_ratio,vis_gaze_stability,vis_movement_score,vis_blink_rate,tim_response_latency,tim_pause_ratio,tim_speech_rate,tim_voiced_ratio,tim_mean_pause
calm,Actor_01,276.22238,0.012873527,117.45383522727272,0.6174283223059958,0.113461554,3226.4980120450946,0.3686044730392157,0.008784444,-368.5909,62.355034,3.1211805,15.064671,8.132433,1.9270837,-3.2746575,-3.7617922,-9.7502985,-4.853837,0.99631554,-3.1160705,0.5463199,-0.0675731,-0.094344,-0.09106569,-0.086564094,-0.08150223,-0.075971626,-0.06965617,-0.062364273,-0.054408472,-0.046482436,-0.03917781,-0.03262172,-0.02657825,-0.0054072943,-0.007648412,-0.0076617636,-0.0077071316,-0.0077906176,-0.007891153,-0.007968903,-0.007987764,-0.007932437,-0.007805779,-0.00761219,-0.007345101,-0.0069914316,0.5150244,0.56457835,0.58587855,0.5540355,0.53143764,0.5373436,0.5012461,0.5534422,0.57471603,0.6175554,0.653002,0.5507599,18.376676916866188,11.21531319125203,15.081763341811609,14.20185882763824,15.564874107117834,16.215823795245335,44.605582854414855,-0.0780496294427096,0.0199982423777468,0.0184780037018398,-0.1179970535480122,0.0255797502734992,0.0068042142243655,0.18886912566670172,-0.35112159345397137,1.5477026689491202,-0.06263209699591805,0.0,0.0,1.0,1.0,2.1079743810936415,31.222617486665968,1.08,0.7137,1.4245,0.2863,0.291
calm,Actor_01,274.54422,0.00936438,107.666015625,0.5927510697206142,0.09676973,3167.7904186314227,0.3370361328125,0.0062903548,-368.65906,66.73646,2.2534883,11.169915,9.742079,1.0580921,-4.426185,-4.6836147,-8.313273,-4.8136663,1.7525572,-2.3765419,-0.20691906,0.0034989577,0.004926095,0.004863091,0.004759055,0.0046147564,0.004431541,0.0042111194,0.003955563,0.0036673362,0.0033492185,0.0030042697,0.0026359665,0.0022479664,0.009760668,0.013771204,0.013672416,0.01350898,0.013282687,0.012995894,0.012651718,0.012253823,0.011806362,0.011314092,0.01078208,0.010215828,0.009621027,0.5861096,0.5739955,0.61264384,0.6442676,0.5618524,0.5712455,0.62026167,0.6233335,0.60019153,0.5804581,0.59598994,0.5595586,19.743823637315348,12.351213853027696,15.43980689096043,13.88854149945321,15.15403402715718,15.790773734754994,44.7815239675012,-0.0430184083997909,-0.0314705623662387,0.0277684571561755,-0.0669719224694213,0.0077012862594469,0.035645358524142,0.205908887435828,-0.00580301107667767,1.1826041637807547,-0.080890899112248,0.0,0.0,1.0,1.0,1.4330124690551094,30.881822251283438,1.065,0.6987,1.6736,0.3013,0.245
calm,Actor_01,274.15714,0.012563065,161.4990234375,0.5853494362678472,0.11208508,3240.736011712195,0.3772667891142384,0.0078538675,-376.41324,65.10821,0.9303685,13.633629,5.959596,2.8950706,-1.341819,-4.775753,-8.671516,-4.5529985,1.9706055,-1.627646,1.4267255,-0.004162921,-0.005881808,-0.005859457,-0.0058221123,-0.0057703042,-0.0057042358,-0.0056242407,-0.0055308817,-0.005424607,-0.005306193,-0.0051762443,-0.0050355014,-0.0048848586,0.0022284717,0.0031476305,0.0031325612,0.0031076346,0.0030729913,0.003028876,0.002975595,0.0029135698,0.0028432189,0.0027650446,0.002679629,0.00258756,0.00248948,0.5424402,0.5693347,0.5741544,0.58633816,0.5717354,0.54082775,0.5203949,0.5651053,0.57895774,0.5792607,0.5945231,0.581909,21.023052268596714,12.435240066486015,15.521538329021592,14.72575397447486,16.076705508423185,16.75739409870491,45.32638450086552,-0.0400116228173519,0.0128171957654802,-0.0552034806398471,-0.0482040488142651,0.0038792844313279,0.0106770296107719,0.1947583290941187,-0.17340819968423798,0.6419370577409393,-0.06439248898300794,0.0,0.0,1.0,1.0,1.043054623336218,31.104833418117625,0.99,0.6034,0.8621,0.3966,0.37
calm,Actor_01,274.41745,0.009041364,103.359375,0.6064534678568161,0.09508609,3093.2787660518834,0.40125,0.0058344887,-398.98886,68.69859,1.1003675,13.685944,8.338751,2.067122,-0.6167903,-5.732325,-7.861324,-4.411918,1.0114726,-1.705865,1.5934337,0.004231364,0.006319478,0.0067097633,0.005967687,0.0036755116,0.00073332153,-0.0014414723,-0.0022213745,-0.0022524197,-0.0026951663,-0.004068985,-0.0058485665,-0.007095038,-0.016885146,-0.021159604,-0.0153690465,-0.011247021,-0.0112489825,-0.0133446185,-0.013377743,-0.009393086,-0.0034980727,0.00041585127,0.00052532513,-0.0013993557,-0.0020553987,0.527718,0.54203266,0.56658363,0.5568325,0.5307764,0.5167056,0.51710415,0.56918865,0.594047,0.6205876,0.6032232,0.6073698,21.559169991222184,12.506216955075358,16.057902577669726,14.563978348307607,15.61922407793798,16.19478804874236,45.21519236448251,-0.0748564748641871,-0.0024344557562378,-0.037516771391966,-0.0761854614301901,0.0129634134165189,0.0243178461038043,0.21376485436841328,-0.8893840004852963,1.4158863966759945,-0.07284037982333073,0.0,0.0,1.0,1.0,2.409842562716948,30.724702912631734,1.005,0.6087,0.8696,0.3913,0.355
calm,Actor_01,270.02023,0.011551073,117.45383522727272,0.5674385002510194,0.107475914,3168.728996665376,0.3163360595703125,0.007042681,-361.00876,70.53291,4.225179,13.866501,9.276525,1.8420299,-3.709107,-2.884508,-6.3325033,-4.483916,2.0064912,-0.029675484,-0.17859049,0.020367622,0.027984714,0.025952732,0.023492908,0.0209756,0.018311799,0.015591857,0.013401723,0.012329531,0.012354052,0.012949789,0.013719698,0.014671722,0.043994427,0.061068285,0.058018245,0.05382491,0.04889531,0.04324475,0.03707502,0.031058189,0.02588299,0.021692589,0.018172598,0.015117939,0.012675615,0.5201424,0.5734183,0.5899195,0.6024056,0.6096545,0.612204,0.62904966,0.68472266,0.5989371,0.524927,0.5634632,0.5661339,20.336647437157872,11.752679051147297,15.228864611606276,14.345491977464087,15.744951184955188,15.909934431963752,44.89511713508479,-0.0250036097080846,-0.0160299843102383,0.0168572678318008,-0.1073354151070821,0.0156156461442397,0.0183853742091743,0.16579289780926046,0.32313654728129576,2.2831494494107005,-0.08813310720488193,0.0,0.0,1.0,1.0,2.857557706411679,31.68414204381479,1.005,0.6204,1.3605,0.3796,0.258
calm,Actor_01,274.32266,0.009554162,73.828125,0.551880755246973,0.09774539,3137.06322314701,0.3437443551300578,0.005950739,-342.8093,67.33959,-0.4495516,11.884349,6.899115,0.5723893,-4.5503755,-6.025094,-7.934867,-4.872442,2.6747525,-1.4644696,-1.1086303,1.2348153e-06,4.4100545e-08,1.6537705e-08,4.4100545e-08,0.0,-1.6537705e-08,5.512568e-09,-1.1025136e-08,5.512568e-09,-1.1025136e-08,-1.1025136e-08,2.756284e-09,8.268852e-09,-3.169727e-07,-3.307541e-08,2.7562841e-08,3.307541e-08,-5.512568e-09,0.0,0.0,-2.756284e-09,0.0,5.512568e-09,1.378142e-09,4.134426e-09,6.8907102e-09,0.5599574,0.55632144,0.53311175,0.5993243,0.56061023,0.54839176,0.57639724,0.6326718,0.60494703,0.5495415,0.53788716,0.5306467,19.313792453841195,12.1915488261482,14.731709073547709,14.417100347836785,16.171938633080163,16.418307134615635,45.48818840092193,-0.0287653156453114,-0.0112322536040454,0.0115520118014354,-0.0376314866044322,0.0089706449398187,0.0186212363207412,0.19553033897028965,0.4128089608823475,0.8170557981320326,-0.07902444102769136,0.0,0.0,1.0,1.0,1.4154370359552575,31.089393220594207,1.035,0.6679,2.2642,0.3321,0.1833
calm,Actor_01,274.3527,0.019613467,135.99917763157896,0.5079770881201255,0.14004809,3113.1554181854776,0.3471008971497252,0.010478995,-329.70862,68.82944,4.7289543,11.950599,5.6388817,5.834093,-4.8624907,-4.8628,-8.308452,-4.8761907,2.3179216,1.222751,0.59549415,-0.28150436,-0.22172385,-0.042252902,-0.01794292,-0.051812585,-0.014185261,0.039841663,0.061386697,0.07728063,0.07336766,0.015998714,0.0046905503,0.00303958,0.02166467,0.017427256,0.013247448,0.008533681,0.03609487,0.051336095,0.020467507,-0.007054798,0.0055992473,0.02086597,0.030601399,0.016138842,0.002049497,0.49778458,0.5520675,0.50463164,0.47701675,0.47272933,0.44262466,0.46608496,0.47446027,0.48974144,0.5681658,0.6819362,0.53782743,21.74592512100888,13.198613717354716,15.73875138966404,15.183141010493529,16.497383927579367,16.221776644088216,44.768299710363216,-0.0736065720046549,0.0306505122392708,-0.0154352876291216,-0.1213043139144721,0.019317849196277,-0.001966646673851,0.19450512830479003,0.14830149873148055,1.1112628971096115,-0.06872859673115302,0.0,0.0,1.0,1.0,1.4858162866180697,31.109897433904198,1.005,0.5305,0.9558,0.4695,0.2963
calm,Actor_01,274.20544,0.0129367,184.5703125,0.5504762767728709,0.11373961,3214.008347526351,0.3413114161849711,0.007814493,-346.1871,65.29337,-3.5145006,14.551637,6.7378383,2.9514792,-4.3670077,-8.268066,-9.742737,-3.7135782,3.7736468,-0.95878845,-0.26622257,0.024422001,0.03427232,0.033487905,0.032209273,0.030478781,0.02835256,0.025898883,0.023194788,0.02032292,0.01736822,0.014414331,0.011540402,0.008818047,0.02089105,0.02933963,0.028730052,0.027737403,0.026395489,0.024749406,0.022853747,0.0207699,0.01856354,0.016301757,0.01405017,0.011870287,0.009817115,0.49763992,0.58579206,0.5783519,0.5595618,0.5343676,0.5566024,0.5590821,0.56484365,0.52102625,0.51998717,0.53597856,0.46781957,20.70981200349702,12.26970482465506,14.95028493787723,15.256242503290744,15.88410567578146,16.49840901520734,44.58641634494851,-0.0343017453724175,0.0336401979416666,-0.0774491405319102,-0.0765661791779882,0.0100387662165607,0.0069431093786548,0.1665742320299462,0.3490760860887192,1.0667863573670644,-0.07605621942125036,0.0,0.0,1.0,1.0,1.6227064822082384,31.668515359401077,1.02,0.5736,0.7547,0.4264,0.395
happy,Actor_01,274.26096,0.015004463,143.5546875,0.6135891370545108,0.1224927,3067.9116865122214,0.406826171875,0.009644068,-367.04245,63.116707,-4.3889437,12.588354,4.241159,-2.902261,-5.6718726,-6.6233625,-11.532383,-2.3804133,-1.2910128,-6.802653,1.1827935,0.003980713,0.005620168,0.005593052,0.005548312,0.0054862406,0.0054075243,0.005312743,0.0052028783,0.0050789514,0.004941864,0.004792932,0.0046332614,0.004464121,0.001949377,0.002755127,0.002746275,0.0027315775,0.0027112453,0.0026854705,0.0026545143,0.002618676,0.0025782997,0.0025337823,0.0024854913,0.0024338532,0.0023793078,0.60998416,0.6404249,0.5713336,0.5627242,0.5891393,0.5964922,0.5158348,0.5297948,0.543823,0.51957905,0.5324216,0.5996955,20.38085353980368,13.121355754098868,15.75893234215031,14.589387734363523,15.623727350174304,17.930442321818916,45.51861270390063,-0.020209376497567,0.0212057971844892,-0.026133982354465,-0.0156954593428724,0.016760505850443,0.0113093083673933,0.23832844078185414,0.7436479379552277,0.07022125805456911,-0.04415686998938724,0.0,0.0,1.0,1.0,1.2256677890562777,30.233431184362917,1.035,0.6609,1.7391,0.3391,0.205
happy,Actor_01,274.47742,0.0122532025,135.99917763157896,0.6073421592587268,0.11069418,2897.882292484592,0.342646484375,0.007946673,-377.04944,62.999477,-5.8192096,15.460055,6.5266376,-1.5888861,-6.597417,-4.8063283,-13.677246,-1.3645008,0.1333669,-6.366865,3.4054475,-0.007161255,-0.010116424,-0.010078214,-0.010014992,-0.00992692,-0.009814402,-0.009678008,-0.009518414,-0.009336344,-0.009132691,-0.008908443,-0.008664621,-0.008402389,0.002116928,0.0029901504,0.002977654,0.0029570262,0.0029283077,0.0028916136,0.0028472075,0.0027952925,0.0027361743,0.0026701626,0.0025976181,0.0025189242,0.0024345145,0.60841805,0.61303854,0.5604459,0.581893,0.56589794,0.5605831,0.49984568,0.5119137,0.5035109,0.5101057,0.5798999,0.61645436,20.35347038403248,12.867799765070329,16.09165282066246,14.90050610305975,15.766092358516744,18.173024281752163,44.99085997225434,-0.0306677344849786,0.0114450818935093,0.0179529380130888,-0.020055816912403,0.0119481303422986,0.0119929264889409,0.195323479078247,0.6038504301668877,0.08720842397737823,-0.01591187442427408,0.0,0.0,1.0,1.0,0.8872515987015708,31.09353041843506,1.05,0.6957,2.029,0.3043,0.2314
happy,Actor_01,268.7467,0.016331112,95.703125,0.610645227470893,0.12779324,3162.4389473053566,0.3734426062091503,0.010662802,-362.0734,62.20653,-2.343208,12.91607,1.8241278,-0.17071323,-5.66999,-7.286775,-13.776977,-3.3122003,2.3617573,-7.0014296,1.9307767,0.0005381466,0.00075949874,0.0007571905,0.00075324066,0.00074780534,0.00074081484,0.000732372,0.0007224239,0.0007110546,0.00069834513,0.0006842582,0.00066889345,0.0006523444,0.0004884932,0.00069044775,0.0006883347,0.0006847818,0.0006798358,0.0006734811,0.0006657862,0.00065675593,0.0006464626,0.00063485256,0.0006220575,0.0006081061,0.00059304986,0.54838336,0.56792307,0.55904746,0.4893181,0.4524739,0.45863423,0.4828745,0.5719717,0.5732292,0.560216,0.6134478,0.56288236,19.76701949240781,13.092919074001797,15.79804285010568,15.330183289370568,16.246888106327557,17.238504870220524,44.71140943712739,-0.075284982614271,0.040483866588322,0.0517688341852688,-0.0865286817908094,0.0184575556803367,0.0071355139207418,0.22074677372723092,0.45030879024414644,-0.12843280826273035,-0.01769321838782149,0.0,0.0,1.0,1.0,1.0424188127329475,30.58506452545538,1.02,0.641,1.1396,0.359,0.2775
happy,Actor_01,275.28668,0.018655373,172.265625,0.571222158276905,0.13658467,3184.692764620432,0.4009307861328125,0.011260417,-345.33432,57.02253,0.4184397,18.289316,2.6309874,0.41835555,-2.5292726,-6.284705,-13.434198,-3.6181443,0.6169866,-4.589427,2.5763226,-0.09849338,0.0045434954,-0.12623522,-0.015364265,-0.094052576,-0.042892635,-0.0587626,-0.062244833,-0.034571014,-0.06464948,-0.025588369,-0.05266452,-0.025888924,0.028559852,-0.05261317,0.03256772,-0.03794297,0.013725189,-0.016961014,-0.005624607,-0.00040001274,-0.016411018,0.005765915,-0.016500086,0.0031388998,-0.010451704,0.54115045,0.55656254,0.56352544,0.5411669,0.4468453,0.45630556,0.44686523,0.47839013,0.53097165,0.5159117,0.58239466,0.6303738,21.525153361108785,12.935548274814597,15.91056039787993,15.163830778132256,16.373661213161718,18.017438949281747,45.06150821931977,-0.0653056685357245,0.0176304124093845,-0.0074029658921066,-0.0781129556882664,0.0229039992435413,-0.0041221478357327,0.21699953007303877,0.20451559788716336,0.44205763809542203,-0.033811704253566305,0.0,0.0,1.0,1.0,0.8987812999185415,30.660009398539223,1.005,0.5837,0.8163,0.4163,0.36
happy,Actor_01,274.25757,0.007619401,123.046875,0.6247791328415564,0.08728918,3169.5117427655628,0.3638739435927673,0.0049762004,-393.2469,49.15078,-5.9865155,5.608567,-1.271636,-1.2067622,-12.03728,-8.814259,-11.101426,-8.968306,-0.68171066,-7.0525794,-1.9013772,1.5354756e-06,4.798361e-08,0.0,2.3991806e-08,0.0,2.3991806e-08,-8.996928e-09,5.9979515e-09,-5.9979515e-09,0.0,2.9989757e-09,1.1995903e-08,-1.1995903e-08,1.0196518e-07,5.9979515e-09,5.9979515e-09,-1.7993855e-08,1.1995903e-08,-5.9979515e-09,-1.0496415e-08,-7.4974393e-10,5.9979515e-09,0.0,2.9989757e-09,-8.996928e-09,-5.9979515e-09,0.44090036,0.5209117,0.56346196,0.4754727,0.5142126,0.5434916,0.5433812,0.5131038,0.43104962,0.41700664,0.52199936,0.48820117,20.14744083588556,13.791156159313635,16.17438265177234,15.967520505728857,16.93274492874862,16.6131527738531,45.11715571809639,-0.044521981540964,0.0449073397149117,0.0710867705913082,-0.077693609711158,0.0087522207699996,0.0089513873359271,0.1888284519554128,0.7785111726178338,1.9671508707846281,-0.020634397437652684,0.0,0.0,1.0,1.0,3.2515799224912874,31.223430960891744,1.08,0.679,1.6461,0.321,0.2275
happy,Actor_01,274.47015,0.007582135,112.34714673913044,0.6170708897063408,0.08707546,2615.557871945989,0.2620297571656051,0.0051220316,-383.47302,54.875935,-11.518559,5.495306,2.41587,-1.8642924,-11.11178,-7.59675,-14.508148,-7.4336452,3.2631514,-7.8864737,-1.6498963,0.008734053,0.006835986,-0.0025274677,-0.0047888057,-0.00058811944,0.00088456634,-0.002980384,-0.005203466,-0.0015328097,0.0028728922,0.0023541907,-0.00045513044,0.00020062999,0.004794139,0.0046448433,0.00041230014,-0.0024154808,-0.0031998598,-0.0033280044,-0.0030358674,-0.0017873497,-0.00056863285,-0.00072908856,-0.001141123,0.00033147776,0.002789388,0.43268657,0.5040695,0.45587954,0.44023824,0.49942887,0.5637111,0.52320725,0.5630479,0.5645581,0.46252117,0.4368518,0.39663136,20.427375389605903,13.60670267740701,16.10020037466563,16.56202726310223,17.157293909074117,17.79662510148161,45.08686266604874,-0.0281312354677656,0.0241381869416105,-0.0111998333410324,0.0319492115289157,0.018826660763224,0.0193574920963647,0.1872925967515959,0.6806044508968189,0.6652565119538822,0.0033072518114623797,0.0,0.0,1.0,1.0,1.558252436306358,31.25414806496808,1.08,0.7178,2.213,0.2822,0.1875
happy,Actor_01,274.32254,0.019151473,184.5703125,0.5534630314339357,0.13838884,2993.6174176167683,0.2926212086397058,0.011636108,-314.56503,48.02012,-10.221419,7.8318186,-0.17214894,-2.1730673,-10.422513,-9.233612,-17.878965,-4.913381,0.0017014447,-9.143921,0.11875628,-0.0036077162,-0.0036755675,-0.0014513998,-0.0016188229,-0.0038943514,-0.004964088,-0.0032833323,-0.0012583621,-0.001722908,-0.003887819,-0.004569996,-0.0027854582,-0.00105811,0.002410193,0.0021646724,0.00023219164,0.00039214105,0.0023816586,0.003302204,0.0018290071,8.72612e-05,0.00053282344,0.002432504,0.0030025118,0.001435594,-2.7019838e-05,0.4198993,0.43354228,0.41375777,0.45425528,0.49156436,0.5584874,0.48997065,0.52523816,0.5236762,0.4490142,0.4654359,0.44057214,22.962370835716754,14.693203941344628,17.129680572512278,16.37081531634328,16.93250480543605,18.3534250466807,45.57647970346214,-0.0421627980717669,0.0444370869944906,0.0035177429672324,-0.0379651617724454,0.0086260619034752,-0.0024142609984503,0.23519494297927512,0.7638068390983207,-0.3187921377929961,-0.017653756992429926,0.0,0.0,1.0,1.0,1.3884914209045793,30.2961011404145,0.99,0.6284,1.788,0.3716,0.195
happy,Actor_01,268.88315,0.013127861,95.703125,0.5605008235714204,0.114576876,3185.799082340081,0.3424661075367647,0.007937866,-347.60638,49.672794,-8.996246,6.914048,-1.1240022,-3.3295467,-9.793235,-9.628174,-17.208342,-7.140059,-1.7678517,-7.01247,-0.28077137,-0.0003148696,-0.00057206996,-0.0007369322,-0.00067317067,-0.00053056265,-0.00061575946,-0.0008386051,-0.00083528407,-0.00058984756,-0.00048896566,-0.0006773668,-0.0007917685,-0.00056004804,-0.00018800847,-0.00013247097,5.9941234e-05,3.0710067e-05,-0.00011736926,-7.9665464e-05,0.00013381173,0.00020534011,2.8991699e-05,-0.000117524934,-3.0962157e-05,8.977722e-05,-1.3719411e-05,0.49577978,0.47993115,0.48439276,0.4888793,0.54449034,0.52605045,0.49846107,0.55060977,0.520712,0.4412793,0.4764542,0.5088471,23.44076331005942,14.217795321286346,17.315129784381252,16.200351446987973,16.28702461277761,17.923622573205193,45.03378188927249,-0.038328503419857,0.0319620270924344,-0.0038837728227548,-0.0258043135899836,-0.0021254307470393,-0.0052130857913973,0.2829158023291456,-0.0614996736023278,-0.5233900827387731,-0.047502189971491686,0.0,0.0,1.0,1.0,2.0365160549606323,29.34168395341709,1.005,0.6207,1.5326,0.3793,0.2175
sad,Actor_01,268.99533,0.006647308,107.666015625,0.6271599101761021,0.081531025,3160.396105886952,0.3091496846762048,0.00441052,-377.81216,60.804207,-1.9560473,14.204766,6.8270884,-2.8811657,-2.4629226,-8.663905,-11.039645,-4.4540396,-4.2584867,-1.6950514,-0.85821444,3.6768165e-07,0.0,2.2980103e-08,0.0,-2.2980103e-08,-1.1490052e-08,1.1490052e-08,0.0,-5.745026e-09,-1.1490052e-08,-1.1490052e-08,-2.872513e-09,-1.4362564e-09,5.9173766e-07,-2.872513e-08,1.1490052e-08,-2.872513e-09,0.0,-1.7235077e-08,-5.745026e-09,0.0,-1.1490052e-08,1.1490052e-08,0.0,1.1490052e-08,-5.745026e-09,0.6322497,0.66306335,0.60469025,0.56247276,0.5242857,0.42837548,0.40833366,0.46856308,0.5189846,0.53198713,0.58510256,0.6184989,19.182692081890707,11.665840422925362,14.089269747847808,13.646264383884644,15.066369379079848,16.994704272414502,43.93211755746353,-0.0287559129772451,0.0440589610111041,0.036777522543961,-0.0039519001785894,0.001366490758021,0.0216709989044501,0.2399924350732331,-0.2265301064963154,0.3704114844554539,-0.12273520901126062,0.0,0.0,1.0,1.0,1.4687242944267143,30.20015129853534,1.065,0.6969,1.8373,0.3031,0.2293
sad,Actor_01,274.95694,0.0070034903,123.046875,0.6303287434581576,0.08368685,3081.195872465103,0.3575772372159091,0.004670761,-386.5149,65.49691,-1.0995516,16.531912,8.523047,-0.46712226,0.1738209,-7.5890493,-10.304403,-5.52547,-1.7454493,-2.0158572,-1.7528471,0.052444655,0.059108883,0.027426781,0.004056794,-0.0006345526,0.0043729437,0.007097331,0.0052336594,0.0033119747,0.004455127,0.0073978594,0.008745472,0.006885993,-0.08595748,-0.11359952,-0.09214858,-0.06399287,-0.03691601,-0.014521952,0.0038583712,0.017495867,0.022822525,0.019937422,0.015607493,0.0153740505,0.016344937,0.53384936,0.5714308,0.5698959,0.57025146,0.5819376,0.5262135,0.48719758,0.51550925,0.588912,0.5603871,0.50475526,0.4811707,18.84311956568159,12.124950489609278,16.113883928225846,15.005931406482716,15.363301177241537,16.621434968936516,44.60885632404218,-0.0648244638839795,-0.0045372993516825,0.0062609299043695,0.0328759457734589,-0.0181039983972933,0.0231079207423336,0.2187528331773982,0.4755668621060254,1.4380730985518273,-0.13995525430006509,0.0,0.0,1.0,1.0,2.2966679858780177,30.624943336452034,1.125,0.6962,1.4065,0.3038,0.273
sad,Actor_01,274.9821,0.009212692,71.77734375,0.6321049020750004,0.09598276,3417.7812071398403,0.2925936465231788,0.0060951402,-395.4796,60.409447,-3.443985,14.033259,6.5901713,-1.7684734,-1.7315749,-7.5691485,-10.976078,-3.8221767,-0.99658245,-1.3543684,-1.2844799,6.063095e-07,5.052579e-08,0.0,5.052579e-08,0.0,-1.2631448e-08,0.0,1.2631448e-08,0.0,-7.894655e-09,-1.2631448e-08,6.315724e-09,-9.473586e-09,3.7894345e-08,-3.473648e-08,-2.5262896e-08,3.157862e-09,3.157862e-09,-1.2631448e-08,3.157862e-09,1.578931e-08,6.315724e-09,0.0,0.0,-1.578931e-09,0.0,0.6214462,0.638685,0.610498,0.65574396,0.5919901,0.5081438,0.52254766,0.560232,0.63770986,0.68729144,0.6271176,0.6176569,17.261574786152757,11.189077167385152,13.959889689948977,13.808786183502114,14.114901017810986,15.934983079056074,43.9765457582987,-0.0105745135990516,-0.0098555954125673,0.0064213203007213,-0.0025266433945734,-0.0173928260981967,0.0038584234445072,0.21370423394819746,0.8017531897101916,2.011838439824498,-0.10413075352812078,0.0,0.0,1.0,1.0,2.9177223830628107,30.725915321036048,1.02,0.6509,1.4368,0.3491,0.228
